index,uuid,num_achievements,num_exercises,num_points,Click,Group,Button,Banner
40828,961659408,1,1,1,0,A,No,No
40832,982034297,1,1,1,0,A,No,No
40840,961690648,1,1,1,0,A,No,No
40846,982070409,1,1,1,0,A,No,No
40850,961689352,1,1,1,0,A,No,No
40858,982033337,1,1,1,0,A,No,No
40859,982080681,1,1,1,0,A,No,No
40860,982041073,1,1,1,0,A,No,No
40867,982020609,1,1,1,0,A,No,No
40873,982080985,1,1,1,0,A,No,No
40877,982103793,1,1,1,0,A,No,No
40880,982122241,1,1,1,0,A,No,No
40882,1117075493,1,1,1,0,A,No,No
40887,982086153,1,1,1,0,A,No,No
40895,982070713,1,1,1,0,A,No,No
40898,982051225,1,1,1,0,A,No,No
40899,982051241,1,1,1,1,A,No,No
40909,982091169,1,1,1,0,A,No,No
40914,982099057,1,1,1,0,A,No,No
40918,1117075253,1,1,1,0,A,No,No
40920,1117112877,1,1,1,0,A,No,No
40923,1117136149,1,1,1,0,A,No,No
40934,1117095413,1,1,1,0,A,No,No
40935,1117101045,1,1,1,0,A,No,No
40938,1117148309,1,1,1,0,A,No,No
40939,1117118541,1,1,1,0,A,No,No
40942,1117118621,1,1,1,0,A,No,No
40943,1117129125,1,1,1,0,A,No,No
40946,1117124997,1,1,1,0,A,No,No
40947,1117193509,1,1,1,0,A,No,No
40949,1117199877,1,1,1,0,A,No,No
40951,1117226197,1,1,1,0,A,No,No
40962,1117085349,1,1,1,0,A,No,No
40964,1117075933,1,1,1,0,A,No,No
40965,1117147749,1,1,1,0,A,No,No
40967,1117052533,1,1,1,0,A,No,No
40970,982094361,1,1,1,0,A,No,No
40979,1117127757,1,1,1,0,A,No,No
40989,1117100565,1,1,1,0,A,No,No
40994,1117108525,1,1,1,0,A,No,No
40996,1117128837,1,1,1,0,A,No,No
40997,1117139109,1,1,1,0,A,No,No
41004,1117197261,1,1,1,0,A,No,No
41006,1117243709,1,1,1,0,A,No,No
41011,1097712900,1,1,1,0,A,No,No
41021,1117141757,1,1,1,0,A,No,No
41025,1117118869,1,1,1,0,A,No,No
41026,1117119405,1,1,1,0,A,No,No
41043,1097723644,1,1,1,0,A,No,No
41051,1117240669,1,1,1,0,A,No,No
41053,1117195421,1,1,1,0,A,No,No
41058,1097699364,1,1,1,0,A,No,No
41063,1097721676,1,1,1,0,A,No,No
41067,982244825,1,1,1,0,A,No,No
41071,961964136,1,1,1,0,A,No,No
41074,962207104,1,1,1,0,A,No,No
41076,982277273,1,1,1,0,A,No,No
41077,982281761,1,1,1,0,A,No,No
41078,982293441,1,1,1,0,A,No,No
41082,1117365045,1,1,1,0,A,No,No
41088,1097712668,1,1,1,0,A,No,No
41092,982166793,1,1,1,0,A,No,No
41094,1097733532,1,1,1,0,A,No,No
41095,1117298773,1,1,1,0,A,No,No
41096,1117352573,1,1,1,0,A,No,No
41100,1097677236,1,1,1,0,A,No,No
41101,1097689940,1,1,1,0,A,No,No
41102,1097712404,1,1,1,0,A,No,No
41105,1097731524,1,1,1,0,A,No,No
41106,1097703244,1,1,1,0,A,No,No
41113,961966968,1,1,1,0,A,No,No
41121,961920176,1,1,1,0,A,No,No
41125,962119592,1,1,1,0,A,No,No
41131,982296241,1,1,1,0,A,No,No
41135,982328769,1,1,1,0,A,No,No
41139,1097738284,1,1,1,0,A,No,No
41141,982286977,1,1,1,0,A,No,No
41143,982321745,1,1,1,0,A,No,No
41146,982303225,1,1,1,0,A,No,No
41150,962196624,1,1,1,0,A,No,No
41158,961927872,1,1,1,0,A,No,No
41159,962096480,1,1,1,0,A,No,No
41161,962283328,1,1,1,0,A,No,No
41163,982280889,1,1,1,0,A,No,No
41165,982378153,1,1,1,0,A,No,No
41166,982336993,1,1,1,1,A,No,No
41172,962286808,1,1,1,0,A,No,No
41177,982326905,1,1,1,0,A,No,No
41179,982359561,1,1,1,0,A,No,No
41181,982432937,1,1,1,0,A,No,No
41182,1097736572,1,1,1,0,A,No,No
41183,1097739804,1,1,1,0,A,No,No
41184,1097758172,1,1,1,0,A,No,No
41185,1097752940,1,1,1,0,A,No,No
41190,1097829124,1,1,1,0,A,No,No
41193,1097865468,1,1,1,0,A,No,No
41194,1097897620,1,1,1,0,A,No,No
41212,982306201,1,1,1,0,A,No,No
41217,982280705,1,1,1,0,A,No,No
41219,982306121,1,1,1,0,A,No,No
41224,1097758244,1,1,1,0,A,No,No
41228,1097810876,1,1,1,0,A,No,No
41230,1097812636,1,1,1,0,A,No,No
41231,1097841724,1,1,1,0,A,No,No
41232,1097844364,1,1,1,0,A,No,No
41233,1097835644,1,1,1,0,A,No,No
41234,1097835708,1,1,1,0,A,No,No
41238,1097783908,1,1,1,0,A,No,No
41239,1097774596,1,1,1,0,A,No,No
41244,1097835588,1,1,1,0,A,No,No
41245,1097816500,1,1,1,0,A,No,No
41249,1097875644,1,1,1,0,A,No,No
41255,1097943436,1,1,1,0,A,No,No
41256,1097816308,1,1,1,0,A,No,No
41267,1097825524,1,1,1,0,A,No,No
41268,1097816516,1,1,1,0,A,No,No
41270,1097827020,1,1,1,0,A,No,No
41279,1097774332,1,1,1,0,A,No,No
41283,1097864276,1,1,1,0,A,No,No
41284,1097856004,1,1,1,0,A,No,No
41289,1097950588,1,1,1,0,A,No,No
41290,1097943540,1,1,1,0,A,No,No
41293,1097954428,1,1,1,0,A,No,No
41296,1097947620,1,1,1,0,A,No,No
41299,1097944100,1,1,1,0,A,No,No
41301,1097957852,1,1,1,0,A,No,No
41303,1098034956,1,1,1,0,A,No,No
41308,1117439813,1,1,1,0,A,No,No
41309,1097856460,1,1,1,0,A,No,No
41315,1097856052,1,1,1,0,A,No,No
41319,1097837764,1,1,1,0,A,No,No
41320,1097850284,1,1,1,0,A,No,No
41322,1097925900,1,1,1,0,A,No,No
41323,1097922892,1,1,1,1,A,No,No
41329,1098066548,1,1,1,0,A,No,No
41332,1098056900,1,1,1,0,A,No,No
41333,1098057324,1,1,1,0,A,No,No
41334,1098077964,1,1,1,0,A,No,No
41349,1098009556,1,1,1,0,A,No,No
41355,1098083316,1,1,1,0,A,No,No
41361,1117490189,1,1,1,0,A,No,No
41362,1117503485,1,1,1,0,A,No,No
41364,1098016380,1,1,1,0,A,No,No
41373,1097965772,1,1,1,0,A,No,No
41374,1097955012,1,1,1,0,A,No,No
41375,1097966836,1,1,1,0,A,No,No
41376,1098015556,1,1,1,0,A,No,No
41379,1097953924,1,1,1,0,A,No,No
41383,1097998572,1,1,1,0,A,No,No
41396,1098073732,1,1,1,0,A,No,No
41401,1098073204,1,1,1,0,A,No,No
41403,1117430157,1,1,1,0,A,No,No
41404,1117431517,1,1,1,0,A,No,No
41407,1117450037,1,1,1,0,A,No,No
41412,1117418101,1,1,1,1,A,No,No
41418,1117451133,1,1,1,0,A,No,No
41419,1117481117,1,1,1,1,A,No,No
41422,1117469749,1,1,1,0,A,No,No
41433,1098152932,1,1,1,0,A,No,No
41436,1098186532,1,1,1,0,A,No,No
41439,1098200788,1,1,1,0,A,No,No
41441,1117488237,1,1,1,0,A,No,No
41445,1098066468,1,1,1,1,A,No,No
41451,1098069420,1,1,1,0,A,No,No
41462,1098040516,1,1,1,0,A,No,No
41466,1117411021,1,1,1,0,A,No,No
41491,1117513389,1,1,1,0,A,No,No
41492,1117506965,1,1,1,0,A,No,No
41493,1117507981,1,1,1,0,A,No,No
41494,1117519869,1,1,1,0,A,No,No
41495,1117520349,1,1,1,0,A,No,No
41505,1098147964,1,1,1,0,A,No,No
41515,1098258964,1,1,1,0,A,No,No
41517,1098252948,1,1,1,0,A,No,No
41519,1098253476,1,1,1,0,A,No,No
41526,1098103252,1,1,1,0,A,No,No
41528,1098136236,1,1,1,0,A,No,No
41535,1117507501,1,1,1,0,A,No,No
41544,1117501789,1,1,1,0,A,No,No
41548,1117526181,1,1,1,0,A,No,No
41550,1117528621,1,1,1,0,A,No,No
41553,1117526589,1,1,1,0,A,No,No
41570,1098142260,1,1,1,0,A,No,No
41571,1098132772,1,1,1,0,A,No,No
41572,1098162940,1,1,1,0,A,No,No
41573,1098142148,1,1,1,0,A,No,No
41579,1098195420,1,1,1,0,A,No,No
41580,1098227716,1,1,1,0,A,No,No
41586,1098242268,1,1,1,0,A,No,No
41596,1117544205,1,1,1,0,A,No,No
41597,1117600597,1,1,1,0,A,No,No
41599,1117621053,1,1,1,0,A,No,No
41600,1117621157,1,1,1,0,A,No,No
41604,1098162100,1,1,1,0,A,No,No
41605,1098143980,1,1,1,0,A,No,No
41606,1098164476,1,1,1,0,A,No,No
41609,1098201716,1,1,1,0,A,No,No
41612,1098240052,1,1,1,1,A,No,No
41614,1098112804,1,1,1,0,A,No,No
41619,1098151740,1,1,1,0,A,No,No
41620,1098132228,1,1,1,0,A,No,No
41627,1098159460,1,1,1,0,A,No,No
41631,1098169412,1,1,1,0,A,No,No
41641,1098238748,1,1,1,0,A,No,No
41644,1098199100,1,1,1,0,A,No,No
41648,1098179852,1,1,1,1,A,No,No
41650,1098203580,1,1,1,0,A,No,No
41651,1098193804,1,1,1,0,A,No,No
41654,1098194972,1,1,1,0,A,No,No
41659,1098220532,1,1,1,0,A,No,No
41661,1098250644,1,1,1,0,A,No,No
41664,1098253340,1,1,1,0,A,No,No
41667,1098174316,1,1,1,0,A,No,No
41672,1098253140,1,1,1,0,A,No,No
41673,1098242956,1,1,1,0,A,No,No
41683,1117591173,1,1,1,0,A,No,No
41698,1098224636,1,1,1,0,A,No,No
41702,1098254668,1,1,1,0,A,No,No
41715,1098192988,1,1,1,1,A,No,No
41718,1098238764,1,1,1,0,A,No,No
41719,1098252876,1,1,1,0,A,No,No
41726,1098213012,1,1,1,0,A,No,No
41732,1098262628,1,1,1,0,A,No,No
41744,1098254812,1,1,1,0,A,No,No
41751,1098235548,1,1,1,0,A,No,No
41761,1117573245,1,1,1,0,A,No,No
41765,1117575605,1,1,1,0,A,No,No
41766,1117556589,1,1,1,0,A,No,No
41771,1117545189,1,1,1,0,A,No,No
41773,1117598405,1,1,1,0,A,No,No
41778,1117640181,1,1,1,0,A,No,No
41779,1117640237,1,1,1,0,A,No,No
41790,982494633,1,1,1,1,A,No,No
41793,1117591477,1,1,1,0,A,No,No
41799,1117671141,1,1,1,0,A,No,No
41803,1117563277,1,1,1,0,A,No,No
41804,1117573797,1,1,1,0,A,No,No
41814,1117585413,1,1,1,0,A,No,No
41823,1117554781,1,1,1,0,A,No,No
41824,1117588261,1,1,1,0,A,No,No
41831,1117658653,1,1,1,0,A,No,No
41832,1117649901,1,1,1,0,A,No,No
41838,1117640389,1,1,1,0,A,No,No
41842,1117647957,1,1,1,0,A,No,No
41855,982539297,1,1,1,0,A,No,No
41856,982530577,1,1,1,0,A,No,No
41861,982552817,1,1,1,0,A,No,No
41864,982560049,1,1,1,0,A,No,No
41875,1117679565,1,1,1,0,A,No,No
41876,1117661765,1,1,1,0,A,No,No
41879,1117685261,1,1,1,0,A,No,No
41887,1117666197,1,1,1,0,A,No,No
41892,982538193,1,1,1,0,A,No,No
41893,982528505,1,1,1,0,A,No,No
41895,982521425,1,1,1,0,A,No,No
41896,982460193,1,1,1,0,A,No,No
41897,982500505,1,1,1,0,A,No,No
41898,982506265,1,1,1,0,A,No,No
41900,982583737,1,1,1,0,A,No,No
41901,982559033,1,1,1,0,A,No,No
41902,982560433,1,1,1,0,A,No,No
41903,1098275988,1,1,1,0,A,No,No
41904,1098272020,1,1,1,0,A,No,No
41906,982537337,1,1,1,0,A,No,No
41914,982547073,1,1,1,0,A,No,No
41922,982521233,1,1,1,0,A,No,No
41924,982525129,1,1,1,0,A,No,No
41926,982525609,1,1,1,0,A,No,No
41928,982555857,1,1,1,0,A,No,No
41929,982590625,1,1,1,0,A,No,No
41934,1098284220,1,1,1,0,A,No,No
41935,1098277212,1,1,1,0,A,No,No
41937,982584657,1,1,1,0,A,No,No
41948,1098310708,1,1,1,0,A,No,No
41952,1098357996,1,1,1,0,A,No,No
41963,982519217,1,1,1,0,A,No,No
41969,982574665,1,1,1,0,A,No,No
41970,982567849,1,1,1,0,A,No,No
41972,982569129,1,1,1,0,A,No,No
41975,1098283996,1,1,1,0,A,No,No
41982,1098318212,1,1,1,0,A,No,No
41983,1098307988,1,1,1,0,A,No,No
41985,1098304692,1,1,1,0,A,No,No
41994,1117712805,1,1,1,0,A,No,No
41995,1117691749,1,1,1,0,A,No,No
42000,1117715325,1,1,1,0,A,No,No
42005,1098382340,1,1,1,0,A,No,No
42013,1098270452,1,1,1,0,A,No,No
42014,1098302828,1,1,1,0,A,No,No
42015,1098317172,1,1,1,0,A,No,No
42017,1098336140,1,1,1,0,A,No,No
42023,1098292820,1,1,1,0,A,No,No
42028,1098349652,1,1,1,0,A,No,No
42036,1098399740,1,1,1,0,A,No,No
42038,1117719773,1,1,1,0,A,No,No
42040,1117732813,1,1,1,0,A,No,No
42041,1117740853,1,1,1,0,A,No,No
42052,1098407596,1,1,1,0,A,No,No
42058,1098363900,1,1,1,0,A,No,No
42059,1098419380,1,1,1,0,A,No,No
42068,1117711389,1,1,1,0,A,No,No
42069,1117749525,1,1,1,0,A,No,No
42070,1117740341,1,1,1,0,A,No,No
42084,982605513,1,1,1,0,A,No,No
42092,982686353,1,1,1,0,A,No,No
42098,1117782829,1,1,1,0,A,No,No
42104,1098412748,1,1,1,0,A,No,No
42110,1117709205,1,1,1,0,A,No,No
42111,1117705061,1,1,1,0,A,No,No
42114,1117742389,1,1,1,1,A,No,No
42120,1117773253,1,1,1,0,A,No,No
42125,982605369,1,1,1,0,A,No,No
42126,982621169,1,1,1,0,A,No,No
42139,1117801293,1,1,1,0,A,No,No
42140,982695561,1,1,1,0,A,No,No
42144,982684001,1,1,1,0,A,No,No
42146,1117792549,1,1,1,0,A,No,No
42148,1117789645,1,1,1,0,A,No,No
42153,982651681,1,1,1,0,A,No,No
42175,982624521,1,1,1,0,A,No,No
42182,982676249,1,1,1,0,A,No,No
42183,982693833,1,1,1,0,A,No,No
42184,982679457,1,1,1,0,A,No,No
42185,982709393,1,1,1,0,A,No,No
42187,982710009,1,1,1,0,A,No,No
42192,982679689,1,1,1,0,A,No,No
42198,1117794237,1,1,1,1,A,No,No
42199,1117807861,1,1,1,0,A,No,No
42200,1117790989,1,1,1,0,A,No,No
42206,1117840069,1,1,1,1,A,No,No
42210,982695161,1,1,1,0,A,No,No
42223,982679657,1,1,1,0,A,No,No
42227,1117790661,1,1,1,0,A,No,No
42241,1117839485,1,1,1,0,A,No,No
42247,962291352,1,1,1,0,A,No,No
42254,962334584,1,1,1,0,A,No,No
42255,962379480,1,1,1,0,A,No,No
42258,962381448,1,1,1,0,A,No,No
42260,962377560,1,1,1,0,A,No,No
42270,982695297,1,1,1,0,A,No,No
42276,1117794373,1,1,1,0,A,No,No
42277,1117803813,1,1,1,0,A,No,No
42283,1117818437,1,1,1,0,A,No,No
42295,962303744,1,1,1,0,A,No,No
42303,962370224,1,1,1,0,A,No,No
42306,962391664,1,1,1,0,A,No,No
42307,962393528,1,1,1,0,A,No,No
42312,962447728,1,1,1,0,A,No,No
42315,962478128,1,1,1,0,A,No,No
42319,962343120,1,1,1,0,A,No,No
42322,962334808,1,1,1,0,A,No,No
42324,962370632,1,1,1,0,A,No,No
42328,962386696,1,1,1,0,A,No,No
42337,962310456,1,1,1,0,A,No,No
42339,962291464,1,1,1,0,A,No,No
42358,962335096,1,1,1,0,A,No,No
42363,962365280,1,1,1,0,A,No,No
42369,962391272,1,1,1,0,A,No,No
42370,962411056,1,1,1,0,A,No,No
42373,962422984,1,1,1,0,A,No,No
42375,962498104,1,1,1,1,A,No,No
42377,962505560,1,1,1,0,A,No,No
42389,982733961,1,1,1,0,A,No,No
42390,982724377,1,1,1,0,A,No,No
42393,962432112,1,1,1,0,A,No,No
42395,962446400,1,1,1,0,A,No,No
42408,962365144,1,1,1,0,A,No,No
42412,962387960,1,1,1,0,A,No,No
42417,962358344,1,1,1,0,A,No,No
42424,962397776,1,1,1,0,A,No,No
42427,962400944,1,1,1,0,A,No,No
42431,962423128,1,1,1,0,A,No,No
42456,962526576,1,1,1,0,A,No,No
42457,962545272,1,1,1,1,A,No,No
42458,962539624,1,1,1,0,A,No,No
42460,982715273,1,1,1,0,A,No,No
42461,982726561,1,1,1,0,A,No,No
42471,962520384,1,1,1,0,A,No,No
42485,962383560,1,1,1,0,A,No,No
42492,962503480,1,1,1,0,A,No,No
42497,962455936,1,1,1,0,A,No,No
42503,962482240,1,1,1,0,A,No,No
42506,962501336,1,1,1,0,A,No,No
42508,962527704,1,1,1,0,A,No,No
42510,982752753,1,1,1,0,A,No,No
42512,982751433,1,1,1,0,A,No,No
42515,982780329,1,1,1,0,A,No,No
42517,982745761,1,1,1,0,A,No,No
42524,962556104,1,1,1,0,A,No,No
42528,982750521,1,1,1,0,A,No,No
42553,982728929,1,1,1,0,A,No,No
42555,982759753,1,1,1,0,A,No,No
42558,982761377,1,1,1,0,A,No,No
42566,982793745,1,1,1,1,A,No,No
42569,962569472,1,1,1,0,A,No,No
42582,962634728,1,1,1,0,A,No,No
42591,1098426060,1,1,1,0,A,No,No
42594,962552888,1,1,1,0,A,No,No
42600,962596088,1,1,1,0,A,No,No
42602,962642664,1,1,1,0,A,No,No
42604,962651816,1,1,1,0,A,No,No
42614,982723681,1,1,1,0,A,No,No
42616,982736449,1,1,1,0,A,No,No
42619,982766913,1,1,1,0,A,No,No
42624,982785609,1,1,1,0,A,No,No
42625,982824737,1,1,1,0,A,No,No
42638,962561288,1,1,1,0,A,No,No
42641,982761313,1,1,1,0,A,No,No
42654,962630864,1,1,1,0,A,No,No
42660,962701608,1,1,1,0,A,No,No
42661,962697080,1,1,1,0,A,No,No
42677,1098478436,1,1,1,0,A,No,No
42686,962726296,1,1,1,0,A,No,No
42692,982750681,1,1,1,0,A,No,No
42693,982756425,1,1,1,0,A,No,No
42694,982751649,1,1,1,0,A,No,No
42703,962564056,1,1,1,0,A,No,No
42705,962568984,1,1,1,0,A,No,No
42709,962612208,1,1,1,0,A,No,No
42710,962588384,1,1,1,0,A,No,No
42711,962590248,1,1,1,0,A,No,No
42713,962596080,1,1,1,0,A,No,No
42720,962636768,1,1,1,1,A,No,No
42721,962664080,1,1,1,0,A,No,No
42725,1098464396,1,1,1,0,A,No,No
42735,1117932509,1,1,1,0,A,No,No
42750,1098565564,1,1,1,0,A,No,No
42756,962634696,1,1,1,0,A,No,No
42757,962679408,1,1,1,0,A,No,No
42762,962722192,1,1,1,0,A,No,No
42782,1098607548,1,1,1,0,A,No,No
42787,1098594748,1,1,1,0,A,No,No
42793,1098831364,1,1,1,0,A,No,No
42794,1098734876,1,1,1,0,A,No,No
42798,1098821548,1,1,1,0,A,No,No
42806,1098727484,1,1,1,0,A,No,No
42811,1098803092,1,1,1,0,A,No,No
42815,962721688,1,1,1,0,A,No,No
42844,1098999492,1,1,1,0,A,No,No
42850,983087577,1,1,1,0,A,No,No
42857,1098914124,1,1,1,0,A,No,No
42858,1098966828,1,1,1,0,A,No,No
42859,1098966932,1,1,1,0,A,No,No
42873,1118051085,1,1,1,0,A,No,No
42879,1098574756,1,1,1,0,A,No,No
42881,1098630260,1,1,1,0,A,No,No
42892,1098647932,1,1,1,0,A,No,No
42893,1098683356,1,1,1,0,A,No,No
42902,1099056164,1,1,1,0,A,No,No
42904,983076121,1,1,1,0,A,No,No
42909,983146585,1,1,1,0,A,No,No
42911,983150777,1,1,1,0,A,No,No
42917,983057721,1,1,1,0,A,No,No
42919,983142785,1,1,1,0,A,No,No
42931,1098889428,1,1,1,0,A,No,No
42932,1098869220,1,1,1,0,A,No,No
42936,1098885212,1,1,1,0,A,No,No
42939,1098905716,1,1,1,0,A,No,No
42940,1098875692,1,1,1,0,A,No,No
42948,1098880628,1,1,1,0,A,No,No
42951,983086833,1,1,1,0,A,No,No
42954,983092329,1,1,1,0,A,No,No
42957,983160553,1,1,1,0,A,No,No
42958,983068713,1,1,1,0,A,No,No
42962,1099063236,1,1,1,0,A,No,No
42965,983193225,1,1,1,0,A,No,No
42969,983227457,1,1,1,0,A,No,No
42970,1099104908,1,1,1,0,A,No,No
42984,1099037212,1,1,1,1,A,No,No
42987,1098988692,1,1,1,0,A,No,No
42991,1098995628,1,1,1,0,A,No,No
42994,983198329,1,1,1,0,A,No,No
43003,1099161500,1,1,1,0,A,No,No
43010,1099223588,1,1,1,0,A,No,No
43012,983055681,1,1,1,0,A,No,No
43015,983089961,1,1,1,0,A,No,No
43021,983154633,1,1,1,0,A,No,No
43024,983220601,1,1,1,0,A,No,No
43025,983224985,1,1,1,0,A,No,No
43035,1099224780,1,1,1,0,A,No,No
43039,1099167556,1,1,1,0,A,No,No
43045,962951688,1,1,1,0,A,No,No
43046,962963200,1,1,1,0,A,No,No
43049,963020944,1,1,1,0,A,No,No
43057,983198257,1,1,1,0,A,No,No
43059,1099094404,1,1,1,0,A,No,No
43062,1099116612,1,1,1,0,A,No,No
43063,983208297,1,1,1,0,A,No,No
43064,983218577,1,1,1,1,A,No,No
43067,1099093580,1,1,1,0,A,No,No
43076,983186201,1,1,1,1,A,No,No
43083,1099228668,1,1,1,0,A,No,No
43084,1099210692,1,1,1,0,A,No,No
43085,1099222124,1,1,1,0,A,No,No
43090,962928856,1,1,1,0,A,No,No
43093,963068736,1,1,1,0,A,No,No
43114,1099182004,1,1,1,0,A,No,No
43120,1099215668,1,1,1,0,A,No,No
43142,963071344,1,1,1,1,A,No,No
43143,963041992,1,1,1,0,A,No,No
43151,963128928,1,1,1,0,A,No,No
43157,963103088,1,1,1,0,A,No,No
43159,963140088,1,1,1,0,A,No,No
43160,1099194276,1,1,1,0,A,No,No
43186,963084176,1,1,1,0,A,No,No
43193,963109992,1,1,1,0,A,No,No
43196,963127168,1,1,1,0,A,No,No
43197,963157816,1,1,1,0,A,No,No
43198,963150560,1,1,1,1,A,No,No
43199,963151112,1,1,1,0,A,No,No
43206,983293489,1,1,1,0,A,No,No
43221,963120296,1,1,1,0,A,No,No
43228,963063048,1,1,1,0,A,No,No
43236,963195752,1,1,1,1,A,No,No
43238,963178904,1,1,1,0,A,No,No
43239,963186432,1,1,1,0,A,No,No
43244,963182952,1,1,1,0,A,No,No
43247,983304193,1,1,1,0,A,No,No
43255,983310601,1,1,1,1,A,No,No
43262,983322761,1,1,1,0,A,No,No
43263,983340905,1,1,1,0,A,No,No
43267,963041240,1,1,1,0,A,No,No
43268,963041976,1,1,1,0,A,No,No
43269,963032920,1,1,1,0,A,No,No
43274,963195880,1,1,1,0,A,No,No
43283,963196192,1,1,1,0,A,No,No
43286,963114968,1,1,1,0,A,No,No
43289,983288913,1,1,1,0,A,No,No
43291,983318393,1,1,1,0,A,No,No
43294,983293961,1,1,1,1,A,No,No
43299,983309953,1,1,1,0,A,No,No
43326,983411201,1,1,1,0,A,No,No
43330,963196136,1,1,1,0,A,No,No
43331,983242833,1,1,1,0,A,No,No
43332,983236129,1,1,1,0,A,No,No
43333,983237313,1,1,1,1,A,No,No
43334,983298977,1,1,1,0,A,No,No
43335,983282281,1,1,1,0,A,No,No
43336,983290833,1,1,1,0,A,No,No
43338,983272321,1,1,1,0,A,No,No
43343,983285753,1,1,1,0,A,No,No
43345,983322105,1,1,1,0,A,No,No
43351,983237169,1,1,1,0,A,No,No
43352,983362993,1,1,1,0,A,No,No
43362,983432953,1,1,1,0,A,No,No
43365,983401249,1,1,1,0,A,No,No
43370,983502681,1,1,1,0,A,No,No
43381,983261865,1,1,1,0,A,No,No
43382,983272345,1,1,1,0,A,No,No
43396,983313633,1,1,1,0,A,No,No
43399,983349401,1,1,1,0,A,No,No
43408,983323385,1,1,1,0,A,No,No
43409,983323433,1,1,1,0,A,No,No
43413,983463169,1,1,1,0,A,No,No
43417,983503657,1,1,1,0,A,No,No
43420,983429385,1,1,1,0,A,No,No
43422,983440329,1,1,1,0,A,No,No
43428,983588089,1,1,1,0,A,No,No
43431,983556729,1,1,1,0,A,No,No
43445,983311785,1,1,1,0,A,No,No
43452,983345777,1,1,1,0,A,No,No
43454,983340385,1,1,1,0,A,No,No
43463,983455449,1,1,1,0,A,No,No
43465,983371641,1,1,1,0,A,No,No
43468,983407401,1,1,1,0,A,No,No
43470,983421905,1,1,1,0,A,No,No
43475,983569425,1,1,1,0,A,No,No
43476,983571865,1,1,1,0,A,No,No
43478,983608465,1,1,1,0,A,No,No
43487,983642737,1,1,1,0,A,No,No
43488,983605497,1,1,1,0,A,No,No
43490,983615825,1,1,1,0,A,No,No
43491,983647609,1,1,1,0,A,No,No
43505,983442057,1,1,1,0,A,No,No
43520,983641185,1,1,1,0,A,No,No
43522,983633193,1,1,1,0,A,No,No
43532,983697937,1,1,1,0,A,No,No
43544,983734785,1,1,1,0,A,No,No
43556,983549993,1,1,1,0,A,No,No
43563,983568873,1,1,1,0,A,No,No
43575,983579329,1,1,1,0,A,No,No
43586,983770393,1,1,1,0,A,No,No
43590,983653401,1,1,1,0,A,No,No
43592,983694609,1,1,1,0,A,No,No
43593,983723689,1,1,1,0,A,No,No
43594,983733409,1,1,1,0,A,No,No
43608,1118191885,1,1,1,0,A,No,No
43610,983711049,1,1,1,0,A,No,No
43618,983570649,1,1,1,0,A,No,No
43621,983617705,1,1,1,0,A,No,No
43625,983622649,1,1,1,0,A,No,No
43628,983634345,1,1,1,0,A,No,No
43635,983690673,1,1,1,0,A,No,No
43638,983659057,1,1,1,0,A,No,No
43640,983689793,1,1,1,0,A,No,No
43643,983582345,1,1,1,0,A,No,No
43644,983592673,1,1,1,0,A,No,No
43656,983783577,1,1,1,0,A,No,No
43662,1118200253,1,1,1,0,A,No,No
43663,1118182133,1,1,1,0,A,No,No
43666,1118251413,1,1,1,0,A,No,No
43667,1118222981,1,1,1,0,A,No,No
43672,1118255445,1,1,1,0,A,No,No
43676,983795897,1,1,1,0,A,No,No
43682,983704625,1,1,1,0,A,No,No
43698,983736897,1,1,1,0,A,No,No
43700,983779921,1,1,1,0,A,No,No
43709,983690401,1,1,1,0,A,No,No
43710,983653841,1,1,1,0,A,No,No
43714,1118181581,1,1,1,1,A,No,No
43716,1118182181,1,1,1,0,A,No,No
43722,1118173621,1,1,1,0,A,No,No
43724,1118241429,1,1,1,0,A,No,No
43725,1118214829,1,1,1,0,A,No,No
43747,983750393,1,1,1,0,A,No,No
43750,983761185,1,1,1,0,A,No,No
43761,983758569,1,1,1,0,A,No,No
43773,1118242061,1,1,1,0,A,No,No
43784,983837089,1,1,1,0,A,No,No
43785,983827625,1,1,1,0,A,No,No
43793,1118330133,1,1,1,0,A,No,No
43795,1118302509,1,1,1,0,A,No,No
43808,983795929,1,1,1,0,A,No,No
43852,1118332621,1,1,1,0,A,No,No
43855,1118354901,1,1,1,0,A,No,No
43857,1118212869,1,1,1,0,A,No,No
43860,1118234781,1,1,1,0,A,No,No
43876,983820385,1,1,1,0,A,No,No
43878,983862537,1,1,1,0,A,No,No
43879,983874841,1,1,1,0,A,No,No
43882,1118212789,1,1,1,0,A,No,No
43886,1118237053,1,1,1,0,A,No,No
43887,983814897,1,1,1,0,A,No,No
43903,1118415205,1,1,1,0,A,No,No
43904,1118396365,1,1,1,0,A,No,No
43907,1118386957,1,1,1,0,A,No,No
43914,1118394341,1,1,1,0,A,No,No
43915,1118452301,1,1,1,0,A,No,No
43916,983844105,1,1,1,0,A,No,No
43917,983854209,1,1,1,0,A,No,No
43919,983827009,1,1,1,0,A,No,No
43931,1118286229,1,1,1,0,A,No,No
43935,1118285005,1,1,1,0,A,No,No
43937,1118321125,1,1,1,0,A,No,No
43939,1118304917,1,1,1,0,A,No,No
43941,1118326253,1,1,1,0,A,No,No
43974,1118315805,1,1,1,0,A,No,No
43977,1118398845,1,1,1,0,A,No,No
43991,1118513397,1,1,1,0,A,No,No
